timestamp,end,s,i,open,close,high,low,volume,n
2022-09-08,2022-09-08 23:59:59.999,ETH,1d,1629.36,1634.22,1666.0,1594.0,0.0,0
2022-09-09,2022-09-09 23:59:59.999,ETH,1d,1634.23,1717.48,1746.3,1629.25,0.0,0
2022-09-10,2022-09-10 23:59:59.999,ETH,1d,1717.49,1773.05,1788.98,1705.0,0.0,0
2022-09-11,2022-09-11 23:59:59.999,ETH,1d,1773.04,1765.01,1787.88,1718.02,0.0,0
2022-09-12,2022-09-12 23:59:59.999,ETH,1d,1765.0,1715.14,1783.43,1691.28,0.0,0
2022-09-13,2022-09-13 23:59:59.999,ETH,1d,1715.15,1571.9,1762.88,1556.78,0.0,0
2022-09-14,2022-09-14 23:59:59.999,ETH,1d,1571.91,1635.39,1642.24,1548.0,0.0,0
2022-09-15,2022-09-15 23:59:59.999,ETH,1d,1635.4,1471.93,1657.8,1455.0,0.0,0
2022-09-16,2022-09-16 23:59:59.999,ETH,1d,1471.94,1433.58,1482.65,1403.0,0.0,0
2022-09-17,2022-09-17 23:59:59.999,ETH,1d,1433.58,1467.96,1475.15,1408.15,0.0,0
2022-09-18,2022-09-18 23:59:59.999,ETH,1d,1467.96,1333.67,1469.0,1320.0,0.0,0
2022-09-19,2022-09-19 23:59:59.999,ETH,1d,1333.68,1375.05,1394.0,1276.62,0.0,0
2022-09-20,2022-09-20 23:59:59.999,ETH,1d,1375.05,1322.08,1384.53,1311.0,0.0,0
2022-09-21,2022-09-21 23:59:59.999,ETH,1d,1322.09,1244.19,1420.0,1218.0,0.0,0
2022-09-22,2022-09-22 23:59:59.999,ETH,1d,1244.2,1325.73,1349.84,1235.6,0.0,0
2022-09-23,2022-09-23 23:59:59.999,ETH,1d,1325.73,1326.62,1359.22,1260.75,0.0,0
2022-09-24,2022-09-24 23:59:59.999,ETH,1d,1326.62,1316.19,1348.84,1305.36,0.0,0
2022-09-25,2022-09-25 23:59:59.999,ETH,1d,1316.18,1293.99,1336.92,1268.19,0.0,0
2022-09-26,2022-09-26 23:59:59.999,ETH,1d,1293.98,1335.25,1340.0,1277.55,0.0,0
2022-09-27,2022-09-27 23:59:59.999,ETH,1d,1335.25,1327.19,1400.0,1303.02,0.0,0
2022-09-28,2022-09-28 23:59:59.999,ETH,1d,1327.2,1336.43,1355.76,1250.0,0.0,0
2022-09-29,2022-09-29 23:59:59.999,ETH,1d,1336.43,1334.8,1351.93,1287.24,0.0,0
2022-09-30,2022-09-30 23:59:59.999,ETH,1d,1334.8,1327.78,1373.34,1307.53,0.0,0
2022-10-01,2022-10-01 23:59:59.999,ETH,1d,1327.78,1311.31,1333.38,1301.0,0.0,0
2022-10-02,2022-10-02 23:59:59.999,ETH,1d,1311.32,1275.96,1317.7,1266.66,0.0,0
2022-10-03,2022-10-03 23:59:59.999,ETH,1d,1275.95,1322.59,1329.0,1260.48,0.0,0
2022-10-04,2022-10-04 23:59:59.999,ETH,1d,1322.58,1360.73,1370.0,1318.06,0.0,0
2022-10-05,2022-10-05 23:59:59.999,ETH,1d,1360.73,1351.61,1364.75,1315.27,0.0,0
2022-10-06,2022-10-06 23:59:59.999,ETH,1d,1351.6,1351.5,1383.29,1344.0,0.0,0
2022-10-07,2022-10-07 23:59:59.999,ETH,1d,1351.5,1330.41,1361.21,1316.22,0.0,0
2022-10-08,2022-10-08 23:59:59.999,ETH,1d,1330.42,1314.74,1337.19,1302.0,0.0,0
2022-10-09,2022-10-09 23:59:59.999,ETH,1d,1314.75,1322.61,1328.72,1306.41,0.0,0
2022-10-10,2022-10-10 23:59:59.999,ETH,1d,1322.6,1289.56,1337.93,1284.38,0.0,0
2022-10-11,2022-10-11 23:59:59.999,ETH,1d,1289.57,1279.68,1297.7,1265.0,0.0,0
2022-10-12,2022-10-12 23:59:59.999,ETH,1d,1279.67,1294.02,1306.6,1274.35,0.0,0
2022-10-13,2022-10-13 23:59:59.999,ETH,1d,1294.02,1286.38,1301.0,1176.0,0.0,0
2022-10-14,2022-10-14 23:59:59.999,ETH,1d,1286.38,1295.35,1343.36,1282.74,0.0,0
2022-10-15,2022-10-15 23:59:59.999,ETH,1d,1295.34,1274.13,1301.32,1262.12,0.0,0
2022-10-16,2022-10-16 23:59:59.999,ETH,1d,1274.12,1305.51,1315.0,1273.98,0.0,0
2022-10-17,2022-10-17 23:59:59.999,ETH,1d,1305.52,1330.62,1338.16,1295.0,0.0,0
2022-10-18,2022-10-18 23:59:59.999,ETH,1d,1330.62,1309.93,1342.0,1285.11,0.0,0
2022-10-19,2022-10-19 23:59:59.999,ETH,1d,1309.93,1284.45,1312.78,1275.56,0.0,0
2022-10-20,2022-10-20 23:59:59.999,ETH,1d,1284.45,1282.2,1310.0,1270.0,0.0,0
2022-10-21,2022-10-21 23:59:59.999,ETH,1d,1282.19,1299.08,1307.0,1248.0,0.0,0
2022-10-22,2022-10-22 23:59:59.999,ETH,1d,1299.08,1313.19,1320.0,1293.67,0.0,0
2022-10-23,2022-10-23 23:59:59.999,ETH,1d,1313.18,1363.44,1371.0,1298.22,0.0,0
2022-10-24,2022-10-24 23:59:59.999,ETH,1d,1363.43,1342.72,1370.4,1322.25,0.0,0
2022-10-25,2022-10-25 23:59:59.999,ETH,1d,1342.73,1459.2,1533.68,1334.16,0.0,0
2022-10-26,2022-10-26 23:59:59.999,ETH,1d,1459.19,1565.45,1595.0,1456.69,0.0,0
2022-10-27,2022-10-27 23:59:59.999,ETH,1d,1565.45,1513.7,1588.0,1500.46,0.0,0
2022-10-28,2022-10-28 23:59:59.999,ETH,1d,1513.7,1553.79,1574.8,1475.0,0.0,0
2022-10-29,2022-10-29 23:59:59.999,ETH,1d,1553.8,1618.82,1665.0,1546.71,0.0,0
2022-10-30,2022-10-30 23:59:59.999,ETH,1d,1618.82,1589.89,1639.87,1574.6,0.0,0
2022-10-31,2022-10-31 23:59:59.999,ETH,1d,1589.88,1572.01,1634.93,1543.72,0.0,0
2022-11-01,2022-11-01 23:59:59.999,ETH,1d,1572.0,1577.88,1613.0,1562.7,0.0,0
2022-11-02,2022-11-02 23:59:59.999,ETH,1d,1577.88,1517.26,1622.5,1501.0,0.0,0
2022-11-03,2022-11-03 23:59:59.999,ETH,1d,1517.26,1530.27,1558.14,1514.07,0.0,0
2022-11-04,2022-11-04 23:59:59.999,ETH,1d,1530.27,1644.09,1679.4,1527.78,0.0,0
2022-11-05,2022-11-05 23:59:59.999,ETH,1d,1644.08,1626.11,1666.8,1620.1,0.0,0
2022-11-06,2022-11-06 23:59:59.999,ETH,1d,1626.11,1567.42,1638.5,1561.32,0.0,0
2022-11-07,2022-11-07 23:59:59.999,ETH,1d,1567.42,1567.52,1608.0,1544.94,0.0,0
2022-11-08,2022-11-08 23:59:59.999,ETH,1d,1567.52,1333.4,1580.54,1195.22,0.0,0
2022-11-09,2022-11-09 23:59:59.999,ETH,1d,1333.4,1101.49,1336.47,1071.14,0.0,0
2022-11-10,2022-11-10 23:59:59.999,ETH,1d,1101.53,1298.21,1350.0,1083.77,0.0,0
2022-11-11,2022-11-11 23:59:59.999,ETH,1d,1298.3,1288.64,1309.88,1199.57,0.0,0
2022-11-12,2022-11-12 23:59:59.999,ETH,1d,1288.67,1256.82,1291.69,1238.0,0.0,0
2022-11-13,2022-11-13 23:59:59.999,ETH,1d,1256.85,1220.78,1273.91,1200.0,0.0,0
2022-11-14,2022-11-14 23:59:59.999,ETH,1d,1220.78,1242.89,1290.0,1170.5,0.0,0
2022-11-15,2022-11-15 23:59:59.999,ETH,1d,1242.9,1252.81,1292.0,1232.52,0.0,0
2022-11-16,2022-11-16 23:59:59.999,ETH,1d,1252.8,1215.78,1268.2,1185.59,0.0,0
2022-11-17,2022-11-17 23:59:59.999,ETH,1d,1215.72,1199.7,1228.92,1181.0,0.0,0
2022-11-18,2022-11-18 23:59:59.999,ETH,1d,1199.7,1212.04,1235.0,1198.48,0.0,0
2022-11-19,2022-11-19 23:59:59.999,ETH,1d,1212.05,1216.91,1233.66,1196.0,0.0,0
2022-11-20,2022-11-20 23:59:59.999,ETH,1d,1216.9,1141.57,1226.5,1131.6,0.0,0
2022-11-21,2022-11-21 23:59:59.999,ETH,1d,1141.53,1106.95,1147.03,1077.32,0.0,0
2022-11-22,2022-11-22 23:59:59.999,ETH,1d,1106.94,1139.11,1142.96,1071.52,0.0,0
2022-11-23,2022-11-23 23:59:59.999,ETH,1d,1139.11,1183.83,1190.0,1127.01,0.0,0
2022-11-24,2022-11-24 23:59:59.999,ETH,1d,1183.84,1202.92,1216.71,1179.72,0.0,0
2022-11-25,2022-11-25 23:59:59.999,ETH,1d,1202.93,1198.55,1209.27,1170.99,0.0,0
2022-11-26,2022-11-26 23:59:59.999,ETH,1d,1198.55,1204.84,1238.0,1195.08,0.0,0
2022-11-27,2022-11-27 23:59:59.999,ETH,1d,1205.0,1193.26,1222.91,1186.58,0.0,0
2022-11-28,2022-11-28 23:59:59.999,ETH,1d,1193.25,1167.21,1198.8,1150.25,0.0,0
2022-11-29,2022-11-29 23:59:59.999,ETH,1d,1167.2,1215.74,1228.75,1156.06,0.0,0
2022-11-30,2022-11-30 23:59:59.999,ETH,1d,1215.75,1294.02,1312.99,1211.53,0.0,0
2022-12-01,2022-12-01 23:59:59.999,ETH,1d,1294.09,1275.7,1300.51,1262.0,0.0,0
2022-12-02,2022-12-02 23:59:59.999,ETH,1d,1275.7,1295.0,1297.24,1264.43,0.0,0
2022-12-03,2022-12-03 23:59:59.999,ETH,1d,1294.99,1239.76,1312.0,1235.17,0.0,0
2022-12-04,2022-12-04 23:59:59.999,ETH,1d,1239.76,1278.82,1287.99,1239.13,0.0,0
2022-12-05,2022-12-05 23:59:59.999,ETH,1d,1278.82,1258.66,1304.98,1246.0,0.0,0
2022-12-06,2022-12-06 23:59:59.999,ETH,1d,1258.67,1270.72,1274.42,1240.55,0.0,0
2022-12-07,2022-12-07 23:59:59.999,ETH,1d,1270.72,1230.83,1278.3,1217.02,0.0,0
2022-12-08,2022-12-08 23:59:59.999,ETH,1d,1230.78,1279.73,1294.31,1221.0,0.0,0
2022-12-09,2022-12-09 23:59:59.999,ETH,1d,1279.72,1262.31,1297.63,1254.0,0.0,0
2022-12-10,2022-12-10 23:59:59.999,ETH,1d,1262.31,1265.88,1283.92,1258.58,0.0,0
2022-12-11,2022-12-11 23:59:59.999,ETH,1d,1265.87,1262.43,1284.9,1255.0,0.0,0
2022-12-12,2022-12-12 23:59:59.999,ETH,1d,1262.43,1274.88,1278.83,1238.5,0.0,0
2022-12-13,2022-12-13 23:59:59.999,ETH,1d,1274.89,1321.06,1350.0,1254.32,0.0,0
2022-12-14,2022-12-14 23:59:59.999,ETH,1d,1321.05,1307.76,1354.4,1300.17,0.0,0
2022-12-15,2022-12-15 23:59:59.999,ETH,1d,1307.76,1266.26,1311.86,1256.1,0.0,0
2022-12-16,2022-12-16 23:59:59.999,ETH,1d,1266.26,1166.2,1279.76,1154.7,0.0,0
2022-12-17,2022-12-17 23:59:59.999,ETH,1d,1166.19,1186.45,1190.0,1161.07,0.0,0
2022-12-18,2022-12-18 23:59:59.999,ETH,1d,1186.44,1182.45,1196.0,1171.12,0.0,0
2022-12-19,2022-12-19 23:59:59.999,ETH,1d,1182.45,1167.21,1194.86,1148.0,0.0,0
2022-12-20,2022-12-20 23:59:59.999,ETH,1d,1167.21,1216.21,1232.0,1162.5,0.0,0
2022-12-21,2022-12-21 23:59:59.999,ETH,1d,1216.22,1213.21,1226.0,1202.06,0.0,0
2022-12-22,2022-12-22 23:59:59.999,ETH,1d,1213.21,1217.39,1239.99,1182.0,0.0,0
2022-12-23,2022-12-23 23:59:59.999,ETH,1d,1217.38,1219.5,1234.25,1208.33,0.0,0
2022-12-24,2022-12-24 23:59:59.999,ETH,1d,1219.5,1219.96,1229.0,1214.0,0.0,0
2022-12-25,2022-12-25 23:59:59.999,ETH,1d,1219.96,1217.96,1225.0,1187.54,0.0,0
2022-12-26,2022-12-26 23:59:59.999,ETH,1d,1217.97,1227.57,1231.49,1210.0,0.0,0
2022-12-27,2022-12-27 23:59:59.999,ETH,1d,1227.57,1211.29,1233.97,1200.0,0.0,0
2022-12-28,2022-12-28 23:59:59.999,ETH,1d,1211.29,1189.93,1215.42,1177.5,0.0,0
2022-12-29,2022-12-29 23:59:59.999,ETH,1d,1189.94,1200.35,1207.97,1186.24,0.0,0
2022-12-30,2022-12-30 23:59:59.999,ETH,1d,1200.36,1199.66,1203.0,1180.0,0.0,0
2022-12-31,2022-12-31 23:59:59.999,ETH,1d,1199.67,1196.1,1209.0,1190.26,0.0,0
2023-01-01,2023-01-01 23:59:59.999,ETH,1d,1196.1,1199.96,1204.79,1190.8,0.0,0
2023-01-02,2023-01-02 23:59:59.999,ETH,1d,1199.96,1213.23,1225.0,1191.5,0.0,0
2023-01-03,2023-01-03 23:59:59.999,ETH,1d,1213.24,1214.23,1219.5,1203.05,0.0,0
2023-01-04,2023-01-04 23:59:59.999,ETH,1d,1214.22,1256.39,1275.0,1212.16,0.0,0
2023-01-05,2023-01-05 23:59:59.999,ETH,1d,1256.39,1251.08,1260.0,1242.22,0.0,0
2023-01-06,2023-01-06 23:59:59.999,ETH,1d,1251.08,1268.54,1277.77,1233.0,0.0,0
2023-01-07,2023-01-07 23:59:59.999,ETH,1d,1268.54,1263.65,1270.66,1260.53,0.0,0
2023-01-08,2023-01-08 23:59:59.999,ETH,1d,1263.64,1289.65,1296.0,1256.3,0.0,0
2023-01-09,2023-01-09 23:59:59.999,ETH,1d,1289.64,1320.32,1345.0,1284.81,0.0,0
2023-01-10,2023-01-10 23:59:59.999,ETH,1d,1320.32,1335.3,1348.7,1316.74,0.0,0
2023-01-11,2023-01-11 23:59:59.999,ETH,1d,1335.29,1389.26,1400.0,1319.52,0.0,0
2023-01-12,2023-01-12 23:59:59.999,ETH,1d,1389.25,1415.84,1439.36,1358.0,0.0,0
2023-01-13,2023-01-13 23:59:59.999,ETH,1d,1415.85,1450.94,1465.49,1400.7,0.0,0
2023-01-14,2023-01-14 23:59:59.999,ETH,1d,1450.95,1550.27,1644.92,1448.7,0.0,0
2023-01-15,2023-01-15 23:59:59.999,ETH,1d,1550.27,1553.47,1570.0,1516.02,0.0,0
2023-01-16,2023-01-16 23:59:59.999,ETH,1d,1553.48,1577.11,1610.5,1520.0,0.0,0
2023-01-17,2023-01-17 23:59:59.999,ETH,1d,1577.25,1565.84,1609.0,1540.0,0.0,0
2023-01-18,2023-01-18 23:59:59.999,ETH,1d,1565.83,1511.66,1614.6,1501.21,0.0,0
2023-01-19,2023-01-19 23:59:59.999,ETH,1d,1511.6,1551.11,1565.0,1509.87,0.0,0
2023-01-20,2023-01-20 23:59:59.999,ETH,1d,1551.11,1659.01,1680.0,1541.6,0.0,0
2023-01-21,2023-01-21 23:59:59.999,ETH,1d,1659.01,1627.63,1682.44,1615.3,0.0,0
2023-01-22,2023-01-22 23:59:59.999,ETH,1d,1627.63,1628.14,1666.0,1603.39,0.0,0
2023-01-23,2023-01-23 23:59:59.999,ETH,1d,1628.13,1626.9,1650.0,1585.21,0.0,0
2023-01-24,2023-01-24 23:59:59.999,ETH,1d,1626.9,1555.99,1641.89,1530.0,0.0,0
2023-01-25,2023-01-25 23:59:59.999,ETH,1d,1556.0,1611.41,1641.18,1512.3,0.0,0
2023-01-26,2023-01-26 23:59:59.999,ETH,1d,1611.44,1600.69,1633.0,1575.66,0.0,0
2023-01-27,2023-01-27 23:59:59.999,ETH,1d,1600.69,1597.08,1621.46,1551.1,0.0,0
2023-01-28,2023-01-28 23:59:59.999,ETH,1d,1597.08,1571.52,1606.66,1555.0,0.0,0
2023-01-29,2023-01-29 23:59:59.999,ETH,1d,1571.52,1645.67,1663.68,1565.98,0.0,0
2023-01-30,2023-01-30 23:59:59.999,ETH,1d,1645.67,1565.92,1648.49,1529.04,0.0,0
2023-01-31,2023-01-31 23:59:59.999,ETH,1d,1565.93,1585.02,1605.67,1561.04,0.0,0
2023-02-01,2023-02-01 23:59:59.999,ETH,1d,1585.02,1641.8,1648.76,1554.57,0.0,0
2023-02-02,2023-02-02 23:59:59.999,ETH,1d,1641.81,1643.81,1717.0,1625.0,0.0,0
2023-02-03,2023-02-03 23:59:59.999,ETH,1d,1643.82,1663.68,1677.0,1622.0,0.0,0
2023-02-04,2023-02-04 23:59:59.999,ETH,1d,1663.69,1666.44,1696.99,1645.0,0.0,0
2023-02-05,2023-02-05 23:59:59.999,ETH,1d,1666.44,1628.98,1674.59,1608.0,0.0,0
2023-02-06,2023-02-06 23:59:59.999,ETH,1d,1628.98,1613.9,1659.0,1602.0,0.0,0
2023-02-07,2023-02-07 23:59:59.999,ETH,1d,1613.89,1670.51,1679.03,1612.49,0.0,0
2023-02-08,2023-02-08 23:59:59.999,ETH,1d,1670.5,1650.26,1699.0,1631.0,0.0,0
2023-02-09,2023-02-09 23:59:59.999,ETH,1d,1650.26,1544.68,1656.2,1522.0,0.0,0
2023-02-10,2023-02-10 23:59:59.999,ETH,1d,1544.67,1512.26,1554.0,1486.28,0.0,0
2023-02-11,2023-02-11 23:59:59.999,ETH,1d,1512.25,1537.65,1542.82,1502.83,0.0,0
2023-02-12,2023-02-12 23:59:59.999,ETH,1d,1537.64,1514.49,1547.7,1491.0,0.0,0
2023-02-13,2023-02-13 23:59:59.999,ETH,1d,1514.48,1504.85,1526.1,1460.0,0.0,0
2023-02-14,2023-02-14 23:59:59.999,ETH,1d,1504.86,1554.94,1568.98,1470.0,0.0,0
2023-02-15,2023-02-15 23:59:59.999,ETH,1d,1554.94,1675.0,1684.1,1541.77,0.0,0
2023-02-16,2023-02-16 23:59:59.999,ETH,1d,1674.99,1639.0,1744.5,1634.02,0.0,0
2023-02-17,2023-02-17 23:59:59.999,ETH,1d,1638.99,1694.12,1722.62,1631.31,0.0,0
2023-02-18,2023-02-18 23:59:59.999,ETH,1d,1694.1,1691.66,1715.0,1679.13,0.0,0
2023-02-19,2023-02-19 23:59:59.999,ETH,1d,1691.65,1680.31,1729.58,1666.0,0.0,0
2023-02-20,2023-02-20 23:59:59.999,ETH,1d,1680.46,1703.7,1720.39,1650.0,0.0,0
2023-02-21,2023-02-21 23:59:59.999,ETH,1d,1703.71,1659.2,1716.99,1635.0,0.0,0
2023-02-22,2023-02-22 23:59:59.999,ETH,1d,1659.2,1642.01,1667.62,1591.17,0.0,0
2023-02-23,2023-02-23 23:59:59.999,ETH,1d,1642.01,1649.69,1678.56,1627.64,0.0,0
2023-02-24,2023-02-24 23:59:59.999,ETH,1d,1649.68,1607.12,1664.44,1572.0,0.0,0
2023-02-25,2023-02-25 23:59:59.999,ETH,1d,1607.11,1593.59,1608.34,1556.08,0.0,0
2023-02-26,2023-02-26 23:59:59.999,ETH,1d,1600.7,1640.9,1648.7,1600.1,151.1582,2485
2023-02-27,2023-02-27 23:59:59.999,ETH,1d,1640.5,1632.9,1664.6,1607.4,597.3402,9799
2023-02-28,2023-02-28 23:59:59.999,ETH,1d,1632.7,1604.3,1646.6,1596.5,615.5604,10099
2023-03-01,2023-03-01 23:59:59.999,ETH,1d,1604.7,1664.3,1669.3,1596.6,616.7204,10240
2023-03-02,2023-03-02 23:59:59.999,ETH,1d,1664.7,1647.4,1677.3,1619.4,623.2874,10250
2023-03-03,2023-03-03 23:59:59.999,ETH,1d,1647.6,1568.4,1648.7,1546.7,535.3536,8386
2023-03-04,2023-03-04 23:59:59.999,ETH,1d,1568.9,1566.0,1576.6,1548.1,319.0343,5064
2023-03-05,2023-03-05 23:59:59.999,ETH,1d,1565.8,1563.9,1586.2,1554.6,392.0893,6094
2023-03-06,2023-03-06 23:59:59.999,ETH,1d,1563.7,1565.1,1582.7,1553.8,509.256,7924
2023-03-07,2023-03-07 23:59:59.999,ETH,1d,1565.1,1561.3,1583.9,1531.7,694.3473,10732
2023-03-08,2023-03-08 23:59:59.999,ETH,1d,1561.3,1532.0,1569.9,1522.1,758.9832,11661
2023-03-09,2023-03-09 23:59:59.999,ETH,1d,1531.8,1436.8,1545.7,1407.5,1256.4998,18435
2023-03-10,2023-03-10 23:59:59.999,ETH,1d,1436.3,1426.0,1437.8,1368.1,2416.7572,33690
2023-03-11,2023-03-11 23:59:59.999,ETH,1d,1425.7,1471.2,1477.4,1408.0,2058.436,29470
2023-03-12,2023-03-12 23:59:59.999,ETH,1d,1471.1,1579.3,1596.0,1447.4,1664.1802,23567
2023-03-13,2023-03-13 23:59:59.999,ETH,1d,1579.3,1674.3,1693.5,1552.66,3389.2017,37921
2023-03-14,2023-03-14 23:59:59.999,ETH,1d,1674.3,1700.5,1778.4,1655.1,3599.2871,40162
2023-03-15,2023-03-15 23:59:59.999,ETH,1d,1700.1,1649.3,1718.3,1612.2,3645.4193,40333
2023-03-16,2023-03-16 23:59:59.999,ETH,1d,1649.7,1672.5,1691.8,1632.4,2346.7569,25860
2023-03-17,2023-03-17 23:59:59.999,ETH,1d,1672.6,1789.7,1800.6,1661.8,3147.5006,36083
2023-03-18,2023-03-18 23:59:59.999,ETH,1d,1789.2,1758.8,1843.0,1747.1,2919.69,34544
2023-03-19,2023-03-19 23:59:59.999,ETH,1d,1758.5,1779.8,1841.1,1758.0,2378.7928,28162
2023-03-20,2023-03-20 23:59:59.999,ETH,1d,1779.6,1731.9,1802.7,1722.6,2958.5111,34702
2023-03-21,2023-03-21 23:59:59.999,ETH,1d,1731.8,1800.6,1835.4,1716.6,2553.3581,30146
2023-03-22,2023-03-22 23:59:59.999,ETH,1d,1800.3,1733.2,1817.2,1709.7,2064.7272,22324
2023-03-23,2023-03-23 23:59:59.999,ETH,1d,1733.6,1813.6,1857.5,1728.7,1795.2957,21054
2023-03-24,2023-03-24 23:59:59.999,ETH,1d,1813.2,1748.6,1818.0,1725.2,2153.1278,24691
2023-03-25,2023-03-25 23:59:59.999,ETH,1d,1748.8,1741.2,1761.6,1712.6,1351.3181,15945
2023-03-26,2023-03-26 23:59:59.999,ETH,1d,1741.1,1772.7,1797.0,1738.3,1421.2761,16700
2023-03-27,2023-03-27 23:59:59.999,ETH,1d,1772.7,1714.5,1779.6,1689.1,1411.0157,15977
2023-03-28,2023-03-28 23:59:59.999,ETH,1d,1714.1,1771.8,1794.4,1698.3,1564.2762,18013
2023-03-29,2023-03-29 23:59:59.999,ETH,1d,1772.1,1791.9,1826.4,1771.7,1662.6947,19983
2023-03-30,2023-03-30 23:59:59.999,ETH,1d,1791.9,1792.7,1828.7,1762.3,1674.2943,20009
2023-03-31,2023-03-31 23:59:59.999,ETH,1d,1792.9,1821.0,1847.2,1779.1,1227.1452,14550
2023-04-01,2023-04-01 23:59:59.999,ETH,1d,1820.8,1820.1,1842.4,1809.1,586.2342,7006
2023-04-02,2023-04-02 23:59:59.999,ETH,1d,1819.8,1793.2,1824.3,1771.2,997.7235,11823
2023-04-03,2023-04-03 23:59:59.999,ETH,1d,1793.5,1809.9,1839.7,1761.8,1516.1794,17622
2023-04-04,2023-04-04 23:59:59.999,ETH,1d,1809.8,1869.2,1890.8,1801.2,1262.7387,15038
2023-04-05,2023-04-05 23:59:59.999,ETH,1d,1868.8,1907.9,1943.0,1863.9,1292.3392,15714
2023-04-06,2023-04-06 23:59:59.999,ETH,1d,1907.6,1871.4,1908.7,1854.1,1068.6734,13133
2023-04-07,2023-04-07 23:59:59.999,ETH,1d,1871.4,1862.6,1881.9,1840.3,751.3441,9086
2023-04-08,2023-04-08 23:59:59.999,ETH,1d,1862.8,1847.9,1878.8,1846.1,438.7454,5336
2023-04-09,2023-04-09 23:59:59.999,ETH,1d,1848.0,1858.0,1898.7,1821.3,887.8716,10836
2023-04-10,2023-04-10 23:59:59.999,ETH,1d,1858.0,1909.1,1918.0,1845.4,1099.5379,13367
2023-04-11,2023-04-11 23:59:59.999,ETH,1d,1909.0,1888.8,1945.0,1867.2,1107.9344,13501
2023-04-12,2023-04-12 23:59:59.999,ETH,1d,1888.9,1916.8,1931.6,1852.4,3528.0047,21345
2023-04-13,2023-04-13 23:59:59.999,ETH,1d,1916.8,2012.2,2024.2,1899.0,2369.4906,17354
2023-04-14,2023-04-14 23:59:59.999,ETH,1d,2011.8,2100.0,2143.0,2009.1,3520.5692,26458
2023-04-15,2023-04-15 23:59:59.999,ETH,1d,2099.9,2090.9,2111.4,2071.7,1062.9643,14376
2023-04-16,2023-04-16 23:59:59.999,ETH,1d,2090.8,2118.7,2145.5,2075.6,1373.9895,14581
2023-04-17,2023-04-17 23:59:59.999,ETH,1d,2117.8,2074.6,2120.5,2061.5,836.2965,11488
2023-04-18,2023-04-18 23:59:59.999,ETH,1d,2074.5,2103.1,2121.8,2053.1,951.9419,12866
2023-04-19,2023-04-19 23:59:59.999,ETH,1d,2103.3,1934.1,2104.6,1921.4,1960.6596,21150
2023-04-20,2023-04-20 23:59:59.999,ETH,1d,1932.3,1942.0,1981.3,1913.1,2294.8961,25710
2023-04-21,2023-04-21 23:59:59.999,ETH,1d,1942.0,1848.9,1955.9,1823.3,2126.9891,23785
2023-04-22,2023-04-22 23:59:59.999,ETH,1d,1848.1,1873.2,1886.0,1841.7,968.9774,11338
2023-04-23,2023-04-23 23:59:59.999,ETH,1d,1872.8,1861.1,1881.8,1834.7,1394.617,15560
2023-04-24,2023-04-24 23:59:59.999,ETH,1d,1861.3,1841.0,1888.4,1805.4,2324.864,25637
2023-04-25,2023-04-25 23:59:59.999,ETH,1d,1841.2,1865.1,1877.1,1796.9,1709.7149,18928
2023-04-26,2023-04-26 23:59:59.999,ETH,1d,1865.6,1865.2,1963.2,1783.2,2314.0106,24911
2023-04-27,2023-04-27 23:59:59.999,ETH,1d,1865.3,1907.7,1939.5,1858.6,2275.5401,25128
2023-04-28,2023-04-28 23:59:59.999,ETH,1d,1907.6,1890.1,1923.4,1874.8,1386.0241,15065
2023-04-29,2023-04-29 23:59:59.999,ETH,1d,1890.2,1907.1,1915.4,1856.1,682.3984,8217
2023-04-30,2023-04-30 23:59:59.999,ETH,1d,1907.0,1866.9,1938.7,1866.9,1294.743,14360
2023-05-01,2023-05-01 23:59:59.999,ETH,1d,1868.1,1829.8,1885.5,1806.2,1249.9442,14549
2023-05-02,2023-05-02 23:59:59.999,ETH,1d,1829.8,1868.9,1880.7,1822.1,1083.4923,13166
2023-05-03,2023-05-03 23:59:59.999,ETH,1d,1869.3,1904.2,1916.5,1842.0,1314.7258,16329
2023-05-04,2023-05-04 23:59:59.999,ETH,1d,1904.6,1876.1,1918.3,1846.3,961.1205,11741
2023-05-05,2023-05-05 23:59:59.999,ETH,1d,1876.2,1992.7,1999.4,1874.9,1040.8617,12200
2023-05-06,2023-05-06 23:59:59.999,ETH,1d,1993.5,1895.6,2019.9,1853.0,1187.7728,13958
2023-05-07,2023-05-07 23:59:59.999,ETH,1d,1895.4,1869.6,1932.6,1867.9,1138.8304,11539
2023-05-08,2023-05-08 23:59:59.999,ETH,1d,1869.5,1846.5,1883.0,1811.6,1252.2818,12618
2023-05-09,2023-05-09 23:59:59.999,ETH,1d,1846.6,1845.7,1860.5,1832.0,222.9323,2337
2023-05-10,2023-05-10 23:59:59.999,ETH,1d,1850.3,1840.2,1886.3,1796.8,1165.457,1935
2023-05-11,2023-05-11 23:59:59.999,ETH,1d,1840.1,1795.2,1841.0,1771.6,1528.701,4220
2023-05-12,2023-05-12 23:59:59.999,ETH,1d,1793.6,1806.9,1815.6,1737.5,1228.4045,4231
2023-05-13,2023-05-13 23:59:59.999,ETH,1d,1804.5,1794.0,1815.7,1784.1,389.8576,1375
2023-05-14,2023-05-14 23:59:59.999,ETH,1d,1794.0,1798.4,1822.8,1790.0,743.7002,2101
2023-05-15,2023-05-15 23:59:59.999,ETH,1d,1798.3,1815.4,1846.1,1784.6,1928.3225,5942
